category,name,code,value,unit,date,source,description
글로벌 매크로,비트코인,BTC-USD,103489.29,Point/Price,2025-05-16,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,26.45,Point/Price,2025-05-16,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3182.0,Point/Price,2025-05-16,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,101.09,Point/Price,2025-05-16,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,103191.09,Point/Price,2025-05-17,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,106446.01,Point/Price,2025-05-18,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,26.54,Point/Price,2025-05-19,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,100.43,Point/Price,2025-05-19,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,105606.18,Point/Price,2025-05-19,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3228.9,Point/Price,2025-05-19,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.47,Point/Price,2025-05-19,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.63,Point/Price,2025-05-19,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.62,Point/Price,2025-05-20,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,100.12,Point/Price,2025-05-20,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3280.3,Point/Price,2025-05-20,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,106791.09,Point/Price,2025-05-20,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.48,Point/Price,2025-05-20,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,26.73,Point/Price,2025-05-20,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,99.56,Point/Price,2025-05-21,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,26.94,Point/Price,2025-05-21,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3309.3,Point/Price,2025-05-21,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,109678.08,Point/Price,2025-05-21,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.64,Point/Price,2025-05-21,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.6,Point/Price,2025-05-21,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.65,Point/Price,2025-05-22,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,99.96,Point/Price,2025-05-22,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.55,Point/Price,2025-05-22,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,27.22,Point/Price,2025-05-22,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,111673.28,Point/Price,2025-05-22,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3292.3,Point/Price,2025-05-22,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,30.38,Point/Price,2025-05-23,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,107287.8,Point/Price,2025-05-23,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3363.6,Point/Price,2025-05-23,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,99.11,Point/Price,2025-05-23,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.51,Point/Price,2025-05-23,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.81,Point/Price,2025-05-23,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,107791.16,Point/Price,2025-05-24,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,109035.39,Point/Price,2025-05-25,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.93,Point/Price,2025-05-26,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,109440.37,Point/Price,2025-05-26,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,108994.64,Point/Price,2025-05-27,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.43,Point/Price,2025-05-27,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,99.52,Point/Price,2025-05-27,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,31.47,Point/Price,2025-05-27,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.71,Point/Price,2025-05-27,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3299.1,Point/Price,2025-05-27,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.48,Point/Price,2025-05-28,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3293.6,Point/Price,2025-05-28,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,107802.33,Point/Price,2025-05-28,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,31.4,Point/Price,2025-05-28,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.64,Point/Price,2025-05-28,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,99.88,Point/Price,2025-05-28,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.42,Point/Price,2025-05-29,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,30.79,Point/Price,2025-05-29,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.65,Point/Price,2025-05-29,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,99.28,Point/Price,2025-05-29,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,105641.76,Point/Price,2025-05-29,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3317.1,Point/Price,2025-05-29,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.65,Point/Price,2025-05-30,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3288.9,Point/Price,2025-05-30,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,103998.57,Point/Price,2025-05-30,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,30.55,Point/Price,2025-05-30,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.42,Point/Price,2025-05-30,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,99.33,Point/Price,2025-05-30,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,104638.09,Point/Price,2025-05-31,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,105652.1,Point/Price,2025-06-01,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.83,Point/Price,2025-06-02,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,30.42,Point/Price,2025-06-02,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,105881.53,Point/Price,2025-06-02,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3370.6,Point/Price,2025-06-02,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.46,Point/Price,2025-06-02,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.7,Point/Price,2025-06-02,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,99.25,Point/Price,2025-06-03,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,105432.47,Point/Price,2025-06-03,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3350.2,Point/Price,2025-06-03,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,31.25,Point/Price,2025-06-03,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.46,Point/Price,2025-06-03,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.81,Point/Price,2025-06-03,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.36,Point/Price,2025-06-04,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,31.57,Point/Price,2025-06-04,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.79,Point/Price,2025-06-04,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,104731.98,Point/Price,2025-06-04,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.86,Point/Price,2025-06-04,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3373.5,Point/Price,2025-06-04,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.91,Point/Price,2025-06-05,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.39,Point/Price,2025-06-05,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3350.7,Point/Price,2025-06-05,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.74,Point/Price,2025-06-05,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,101575.95,Point/Price,2025-06-05,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,31.66,Point/Price,2025-06-05,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,104390.34,Point/Price,2025-06-06,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,32.11,Point/Price,2025-06-06,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.83,Point/Price,2025-06-06,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.51,Point/Price,2025-06-06,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3322.7,Point/Price,2025-06-06,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,99.19,Point/Price,2025-06-06,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,105615.62,Point/Price,2025-06-07,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,105793.65,Point/Price,2025-06-08,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.91,Point/Price,2025-06-09,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,110294.1,Point/Price,2025-06-09,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.94,Point/Price,2025-06-09,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.48,Point/Price,2025-06-09,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,33.58,Point/Price,2025-06-09,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3332.1,Point/Price,2025-06-09,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,32.5,Point/Price,2025-06-10,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,110257.23,Point/Price,2025-06-10,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.47,Point/Price,2025-06-10,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3320.9,Point/Price,2025-06-10,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.88,Point/Price,2025-06-10,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,99.05,Point/Price,2025-06-10,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.41,Point/Price,2025-06-11,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,108686.62,Point/Price,2025-06-11,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,34.24,Point/Price,2025-06-11,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.8,Point/Price,2025-06-11,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3321.3,Point/Price,2025-06-11,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.63,Point/Price,2025-06-11,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.82,Point/Price,2025-06-12,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3380.9,Point/Price,2025-06-12,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,34.37,Point/Price,2025-06-12,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,105929.05,Point/Price,2025-06-12,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.92,Point/Price,2025-06-12,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.36,Point/Price,2025-06-12,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.8,Point/Price,2025-06-13,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,34.48,Point/Price,2025-06-13,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,106090.97,Point/Price,2025-06-13,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.18,Point/Price,2025-06-13,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3431.2,Point/Price,2025-06-13,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.42,Point/Price,2025-06-13,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,105472.41,Point/Price,2025-06-14,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,105552.02,Point/Price,2025-06-15,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,36.34,Point/Price,2025-06-16,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.45,Point/Price,2025-06-16,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3396.4,Point/Price,2025-06-16,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.0,Point/Price,2025-06-16,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.83,Point/Price,2025-06-16,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,106796.76,Point/Price,2025-06-16,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.8,Point/Price,2025-06-17,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,35.85,Point/Price,2025-06-17,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.82,Point/Price,2025-06-17,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,104601.12,Point/Price,2025-06-17,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.39,Point/Price,2025-06-17,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3386.6,Point/Price,2025-06-17,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,36.05,Point/Price,2025-06-18,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,104883.33,Point/Price,2025-06-18,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.4,Point/Price,2025-06-18,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.84,Point/Price,2025-06-18,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3389.8,Point/Price,2025-06-18,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.91,Point/Price,2025-06-18,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,104684.29,Point/Price,2025-06-19,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.83,Point/Price,2025-06-20,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.38,Point/Price,2025-06-20,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,103309.6,Point/Price,2025-06-20,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3368.1,Point/Price,2025-06-20,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,35.09,Point/Price,2025-06-20,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.71,Point/Price,2025-06-20,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,102257.41,Point/Price,2025-06-21,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,100987.14,Point/Price,2025-06-22,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,105577.77,Point/Price,2025-06-23,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3377.7,Point/Price,2025-06-23,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.84,Point/Price,2025-06-23,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.32,Point/Price,2025-06-23,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,35.83,Point/Price,2025-06-23,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.42,Point/Price,2025-06-23,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.86,Point/Price,2025-06-24,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.87,Point/Price,2025-06-24,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,36.91,Point/Price,2025-06-24,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3317.4,Point/Price,2025-06-24,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.29,Point/Price,2025-06-24,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,106045.63,Point/Price,2025-06-24,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,36.12,Point/Price,2025-06-25,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.29,Point/Price,2025-06-25,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.91,Point/Price,2025-06-25,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3327.1,Point/Price,2025-06-25,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.68,Point/Price,2025-06-25,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,107361.26,Point/Price,2025-06-25,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,36.95,Point/Price,2025-06-26,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3333.5,Point/Price,2025-06-26,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.07,Point/Price,2025-06-26,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,106960.0,Point/Price,2025-06-26,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.25,Point/Price,2025-06-26,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.15,Point/Price,2025-06-26,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.4,Point/Price,2025-06-27,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.07,Point/Price,2025-06-27,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3273.7,Point/Price,2025-06-27,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,107088.43,Point/Price,2025-06-27,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,36.34,Point/Price,2025-06-27,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.28,Point/Price,2025-06-27,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,107327.7,Point/Price,2025-06-28,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,108385.57,Point/Price,2025-06-29,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.03,Point/Price,2025-06-30,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.23,Point/Price,2025-06-30,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,37.04,Point/Price,2025-06-30,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,107135.34,Point/Price,2025-06-30,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,96.88,Point/Price,2025-06-30,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3294.4,Point/Price,2025-06-30,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,105698.28,Point/Price,2025-07-01,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.25,Point/Price,2025-07-01,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,96.82,Point/Price,2025-07-01,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3336.7,Point/Price,2025-07-01,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.05,Point/Price,2025-07-01,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,35.72,Point/Price,2025-07-01,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3348.0,Point/Price,2025-07-02,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.15,Point/Price,2025-07-02,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,35.99,Point/Price,2025-07-02,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.29,Point/Price,2025-07-02,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,96.78,Point/Price,2025-07-02,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,108859.32,Point/Price,2025-07-02,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.1,Point/Price,2025-07-03,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3331.6,Point/Price,2025-07-03,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,36.17,Point/Price,2025-07-03,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.35,Point/Price,2025-07-03,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.18,Point/Price,2025-07-03,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,109647.98,Point/Price,2025-07-03,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3332.5,Point/Price,2025-07-04,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,108034.34,Point/Price,2025-07-04,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.02,Point/Price,2025-07-04,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,108231.18,Point/Price,2025-07-05,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,109232.07,Point/Price,2025-07-06,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,108299.85,Point/Price,2025-07-07,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.98,Point/Price,2025-07-07,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3332.2,Point/Price,2025-07-07,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,36.25,Point/Price,2025-07-07,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.48,Point/Price,2025-07-07,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.39,Point/Price,2025-07-07,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.41,Point/Price,2025-07-08,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,108950.27,Point/Price,2025-07-08,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.64,Point/Price,2025-07-08,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3307.0,Point/Price,2025-07-08,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,35.33,Point/Price,2025-07-08,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.51,Point/Price,2025-07-08,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,35.06,Point/Price,2025-07-09,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,111326.55,Point/Price,2025-07-09,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.34,Point/Price,2025-07-09,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3311.6,Point/Price,2025-07-09,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.47,Point/Price,2025-07-09,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.44,Point/Price,2025-07-09,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,35.34,Point/Price,2025-07-10,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,115987.2,Point/Price,2025-07-10,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.65,Point/Price,2025-07-10,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3317.4,Point/Price,2025-07-10,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.35,Point/Price,2025-07-10,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.55,Point/Price,2025-07-10,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,35.8,Point/Price,2025-07-11,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.42,Point/Price,2025-07-11,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,117516.99,Point/Price,2025-07-11,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.85,Point/Price,2025-07-11,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3356.0,Point/Price,2025-07-11,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.56,Point/Price,2025-07-11,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,117435.23,Point/Price,2025-07-12,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,119116.12,Point/Price,2025-07-13,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,37.19,Point/Price,2025-07-14,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,119849.7,Point/Price,2025-07-14,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.51,Point/Price,2025-07-14,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.43,Point/Price,2025-07-14,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3351.5,Point/Price,2025-07-14,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.08,Point/Price,2025-07-14,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.55,Point/Price,2025-07-15,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3329.8,Point/Price,2025-07-15,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.62,Point/Price,2025-07-15,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.49,Point/Price,2025-07-15,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,117777.19,Point/Price,2025-07-15,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,37.39,Point/Price,2025-07-15,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.39,Point/Price,2025-07-16,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3352.5,Point/Price,2025-07-16,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.45,Point/Price,2025-07-16,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,118738.51,Point/Price,2025-07-16,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,38.17,Point/Price,2025-07-16,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.5,Point/Price,2025-07-16,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,119289.84,Point/Price,2025-07-17,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,38.58,Point/Price,2025-07-17,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.46,Point/Price,2025-07-17,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.73,Point/Price,2025-07-17,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3340.1,Point/Price,2025-07-17,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.49,Point/Price,2025-07-17,Yahoo Finance,
