category,name,code,value,unit,date,source,description
한국 내부 요인,달러/유로,0000003,1.1915,달러,20210409,ECOS,
한국 내부 요인,원/미국달러,0000001,1118.5,원,20210409,ECOS,
한국 내부 요인,원/위안,0000053,170.34,원,20210412,ECOS,
한국 내부 요인,일본엔/달러,0000002,109.735,엔,20210412,ECOS,
한국 내부 요인,달러/유로,0000003,1.19,달러,20210412,ECOS,
한국 내부 요인,원/미국달러,0000001,1117.2,원,20210412,ECOS,
한국 내부 요인,원/위안,0000053,171.42,원,20210413,ECOS,
한국 내부 요인,일본엔/달러,0000002,109.395,엔,20210413,ECOS,
한국 내부 요인,달러/유로,0000003,1.1912,달러,20210413,ECOS,
한국 내부 요인,원/미국달러,0000001,1124.3,원,20210413,ECOS,
한국 내부 요인,달러/유로,0000003,1.1954,달러,20210414,ECOS,
한국 내부 요인,원/위안,0000053,171.9,원,20210414,ECOS,
한국 내부 요인,원/미국달러,0000001,1126.1,원,20210414,ECOS,
한국 내부 요인,일본엔/달러,0000002,109.015,엔,20210414,ECOS,
한국 내부 요인,원/미국달러,0000001,1119.9,원,20210415,ECOS,
한국 내부 요인,원/위안,0000053,171.1,원,20210415,ECOS,
한국 내부 요인,일본엔/달러,0000002,108.955,엔,20210415,ECOS,
한국 내부 요인,달러/유로,0000003,1.1981,달러,20210415,ECOS,
한국 내부 요인,원/미국달러,0000001,1117.6,원,20210416,ECOS,
한국 내부 요인,원/위안,0000053,170.96,원,20210416,ECOS,
한국 내부 요인,일본엔/달러,0000002,108.745,엔,20210416,ECOS,
한국 내부 요인,달러/유로,0000003,1.1967,달러,20210416,ECOS,
한국 내부 요인,원/위안,0000053,171.07,원,20210419,ECOS,
한국 내부 요인,원/미국달러,0000001,1117.9,원,20210419,ECOS,
한국 내부 요인,일본엔/달러,0000002,108.765,엔,20210419,ECOS,
한국 내부 요인,달러/유로,0000003,1.1971,달러,20210419,ECOS,
한국 내부 요인,일본엔/달러,0000002,108.155,엔,20210420,ECOS,
한국 내부 요인,원/위안,0000053,171.36,원,20210420,ECOS,
한국 내부 요인,달러/유로,0000003,1.204,달러,20210420,ECOS,
한국 내부 요인,원/미국달러,0000001,1118.2,원,20210420,ECOS,
한국 내부 요인,원/미국달러,0000001,1113.4,원,20210421,ECOS,
한국 내부 요인,원/위안,0000053,171.34,원,20210421,ECOS,
한국 내부 요인,일본엔/달러,0000002,108.085,엔,20210421,ECOS,
한국 내부 요인,달러/유로,0000003,1.2032,달러,20210421,ECOS,
한국 내부 요인,일본엔/달러,0000002,108.02,엔,20210422,ECOS,
한국 내부 요인,원/미국달러,0000001,1117.4,원,20210422,ECOS,
한국 내부 요인,원/위안,0000053,171.95,원,20210422,ECOS,
한국 내부 요인,달러/유로,0000003,1.2037,달러,20210422,ECOS,
한국 내부 요인,원/위안,0000053,172.1,원,20210423,ECOS,
한국 내부 요인,달러/유로,0000003,1.2017,달러,20210423,ECOS,
한국 내부 요인,일본엔/달러,0000002,107.985,엔,20210423,ECOS,
한국 내부 요인,원/미국달러,0000001,1116.3,원,20210423,ECOS,
한국 내부 요인,원/미국달러,0000001,1118.9,원,20210426,ECOS,
한국 내부 요인,일본엔/달러,0000002,107.895,엔,20210426,ECOS,
한국 내부 요인,달러/유로,0000003,1.2094,달러,20210426,ECOS,
한국 내부 요인,원/위안,0000053,172.38,원,20210426,ECOS,
한국 내부 요인,달러/유로,0000003,1.2082,달러,20210427,ECOS,
한국 내부 요인,원/미국달러,0000001,1114.0,원,20210427,ECOS,
한국 내부 요인,원/위안,0000053,171.87,원,20210427,ECOS,
한국 내부 요인,일본엔/달러,0000002,108.195,엔,20210427,ECOS,
한국 내부 요인,달러/유로,0000003,1.209,달러,20210428,ECOS,
한국 내부 요인,일본엔/달러,0000002,108.755,엔,20210428,ECOS,
한국 내부 요인,원/위안,0000053,171.54,원,20210428,ECOS,
한국 내부 요인,원/미국달러,0000001,1110.8,원,20210428,ECOS,
한국 내부 요인,일본엔/달러,0000002,108.545,엔,20210429,ECOS,
한국 내부 요인,달러/유로,0000003,1.2132,달러,20210429,ECOS,
한국 내부 요인,원/미국달러,0000001,1112.5,원,20210429,ECOS,
한국 내부 요인,원/위안,0000053,171.57,원,20210429,ECOS,
한국 내부 요인,일본엔/달러,0000002,108.9,엔,20210430,ECOS,
한국 내부 요인,원/위안,0000053,171.2,원,20210430,ECOS,
한국 내부 요인,원/미국달러,0000001,1107.4,원,20210430,ECOS,
한국 내부 요인,달러/유로,0000003,1.2122,달러,20210430,ECOS,
한국 내부 요인,국고채(3년),5020000,1.134,연%,202105,ECOS,
한국 내부 요인,은행수신합계,BCA8,2178133.1,십억원,202105,ECOS,
한국 내부 요인,외화예금,BCA2,109023.7,십억원,202105,ECOS,
한국 내부 요인,가계대출금리(잔액),BECBLB0202,2.74,연%,202105,ECOS,
한국 내부 요인,정기예금금리(신규),BEABAA211,0.82,연%,202105,ECOS,
한국 내부 요인,CPI(식료품 및 비주류음료),A,105.16,2020=100,202105,ECOS,
한국 내부 요인,기업대출금리(신규),BECBLA02,2.67,연%,202105,ECOS,
한국 내부 요인,저축성수신금리(신규),BEABAA2,0.83,연%,202105,ECOS,
한국 내부 요인,"회사채(3년,AA-)",7020000,1.891,연%,202105,ECOS,
한국 내부 요인,총수신금리(잔액),BEABAB2,0.66,연%,202105,ECOS,
한국 내부 요인,국고채(10년),5050000,2.131,연%,202105,ECOS,
한국 내부 요인,비거주자 원화예금,BCA901,19344.0,십억원,202105,ECOS,
한국 내부 요인,M2(말잔),BBGA00,3200254.5,십억원,202105,ECOS,
한국 내부 요인,대기업대출금리(신규),BECBLA0201,2.42,연%,202105,ECOS,
한국 내부 요인,저축성수신(요구불제외)(잔액),BEABAB21,1.06,연%,202105,ECOS,
한국 내부 요인,대출평균금리(신규),BECBLA01,2.72,연%,202105,ECOS,
한국 내부 요인,변동형주담대금리(신규),BECBLA030202,2.66,연%,202105,ECOS,
한국 내부 요인,M2(평잔),BBHA00,3215002.7,십억원,202105,ECOS,
한국 내부 요인,CPI(총지수),0,102.05,2020=100,202105,ECOS,
한국 내부 요인,가계대출금리(신규),BECBLA03,2.89,연%,202105,ECOS,
한국 내부 요인,저축성수신(금융채제외)(신규),BEABAA1,0.82,연%,202105,ECOS,
한국 내부 요인,원화예금,BCA1,1742891.7,십억원,202105,ECOS,
한국 내부 요인,기업대출금리(잔액),BECBLB0201,2.81,연%,202105,ECOS,
한국 내부 요인,고정형주담대금리(신규),BECBLA030201,2.74,연%,202105,ECOS,
한국 내부 요인,비거주자 외화예금,BCA902,10713.3,십억원,202105,ECOS,
한국 내부 요인,CPI(식료품),A01,105.46,2020=100,202105,ECOS,
한국 내부 요인,CD(91일)금리(신규),BEABAA2211,0.82,연%,202105,ECOS,
한국 내부 요인,주택담보대출금리(신규),BECBLA0302,2.69,연%,202105,ECOS,
한국 내부 요인,총대출금리(잔액),BECBLB01,2.78,연%,202105,ECOS,
한국 내부 요인,공공기타대출금리(신규),BECBLA04,2.16,연%,202105,ECOS,
한국 내부 요인,일반신용대출금리(신규),BECBLA03051,3.69,연%,202105,ECOS,
한국 내부 요인,CD순발행,BCA4,28700.0,십억원,202105,ECOS,
한국 내부 요인,중소기업대출금리(신규),BECBLA0202,2.83,연%,202105,ECOS,
한국 내부 요인,금융채금리(신규),BEABAA224,0.92,연%,202105,ECOS,
한국 내부 요인,일본엔/달러,0000002,109.315,엔,20210503,ECOS,
한국 내부 요인,원/위안,0000053,171.48,원,20210503,ECOS,
한국 내부 요인,원/미국달러,0000001,1109.6,원,20210503,ECOS,
한국 내부 요인,달러/유로,0000003,1.2028,달러,20210503,ECOS,
한국 내부 요인,일본엔/달러,0000002,109.065,엔,20210504,ECOS,
한국 내부 요인,원/미국달러,0000001,1119.3,원,20210504,ECOS,
한국 내부 요인,달러/유로,0000003,1.2059,달러,20210504,ECOS,
한국 내부 요인,원/위안,0000053,172.71,원,20210504,ECOS,
한국 내부 요인,원/위안,0000053,173.21,원,20210506,ECOS,
한국 내부 요인,일본엔/달러,0000002,109.215,엔,20210506,ECOS,
한국 내부 요인,달러/유로,0000003,1.2006,달러,20210506,ECOS,
한국 내부 요인,원/미국달러,0000001,1121.1,원,20210506,ECOS,
한국 내부 요인,원/미국달러,0000001,1125.5,원,20210507,ECOS,
한국 내부 요인,원/위안,0000053,173.61,원,20210507,ECOS,
한국 내부 요인,달러/유로,0000003,1.2063,달러,20210507,ECOS,
한국 내부 요인,일본엔/달러,0000002,109.055,엔,20210507,ECOS,
한국 내부 요인,원/위안,0000053,173.61,원,20210510,ECOS,
한국 내부 요인,달러/유로,0000003,1.2171,달러,20210510,ECOS,
한국 내부 요인,일본엔/달러,0000002,108.545,엔,20210510,ECOS,
한국 내부 요인,원/미국달러,0000001,1121.4,원,20210510,ECOS,
한국 내부 요인,달러/유로,0000003,1.214,달러,20210511,ECOS,
한국 내부 요인,일본엔/달러,0000002,108.825,엔,20210511,ECOS,
한국 내부 요인,원/위안,0000053,173.48,원,20210511,ECOS,
한국 내부 요인,원/미국달러,0000001,1114.6,원,20210511,ECOS,
한국 내부 요인,원/미국달러,0000001,1119.1,원,20210512,ECOS,
한국 내부 요인,원/위안,0000053,174.29,원,20210512,ECOS,
한국 내부 요인,일본엔/달러,0000002,108.655,엔,20210512,ECOS,
한국 내부 요인,달러/유로,0000003,1.2146,달러,20210512,ECOS,
한국 내부 요인,원/미국달러,0000001,1123.5,원,20210513,ECOS,
한국 내부 요인,달러/유로,0000003,1.2076,달러,20210513,ECOS,
한국 내부 요인,원/위안,0000053,174.62,원,20210513,ECOS,
한국 내부 요인,일본엔/달러,0000002,109.665,엔,20210513,ECOS,
한국 내부 요인,원/위안,0000053,175.21,원,20210514,ECOS,
한국 내부 요인,원/미국달러,0000001,1130.6,원,20210514,ECOS,
한국 내부 요인,달러/유로,0000003,1.2079,달러,20210514,ECOS,
한국 내부 요인,일본엔/달러,0000002,109.475,엔,20210514,ECOS,
한국 내부 요인,일본엔/달러,0000002,109.395,엔,20210517,ECOS,
한국 내부 요인,원/위안,0000053,175.24,원,20210517,ECOS,
한국 내부 요인,달러/유로,0000003,1.2147,달러,20210517,ECOS,
한국 내부 요인,원/미국달러,0000001,1129.5,원,20210517,ECOS,
한국 내부 요인,원/위안,0000053,175.95,원,20210518,ECOS,
한국 내부 요인,달러/유로,0000003,1.2154,달러,20210518,ECOS,
한국 내부 요인,일본엔/달러,0000002,109.195,엔,20210518,ECOS,
한국 내부 요인,원/미국달러,0000001,1133.0,원,20210518,ECOS,
한국 내부 요인,원/미국달러,0000001,1133.1,원,20210520,ECOS,
한국 내부 요인,달러/유로,0000003,1.2176,달러,20210520,ECOS,
한국 내부 요인,일본엔/달러,0000002,109.225,엔,20210520,ECOS,
한국 내부 요인,원/위안,0000053,176.03,원,20210520,ECOS,
한국 내부 요인,원/미국달러,0000001,1132.2,원,20210521,ECOS,
한국 내부 요인,일본엔/달러,0000002,108.815,엔,20210521,ECOS,
한국 내부 요인,달러/유로,0000003,1.2227,달러,20210521,ECOS,
한국 내부 요인,원/위안,0000053,175.85,원,20210521,ECOS,
한국 내부 요인,달러/유로,0000003,1.2183,달러,20210524,ECOS,
한국 내부 요인,원/미국달러,0000001,1126.9,원,20210524,ECOS,
한국 내부 요인,원/위안,0000053,175.25,원,20210524,ECOS,
한국 내부 요인,일본엔/달러,0000002,108.925,엔,20210524,ECOS,
한국 내부 요인,일본엔/달러,0000002,108.815,엔,20210525,ECOS,
한국 내부 요인,원/미국달러,0000001,1127.6,원,20210525,ECOS,
한국 내부 요인,달러/유로,0000003,1.2216,달러,20210525,ECOS,
한국 내부 요인,원/위안,0000053,175.31,원,20210525,ECOS,
한국 내부 요인,일본엔/달러,0000002,108.785,엔,20210526,ECOS,
한국 내부 요인,원/미국달러,0000001,1122.8,원,20210526,ECOS,
한국 내부 요인,달러/유로,0000003,1.2252,달러,20210526,ECOS,
한국 내부 요인,원/위안,0000053,175.24,원,20210526,ECOS,
한국 내부 요인,달러/유로,0000003,1.2195,달러,20210527,ECOS,
한국 내부 요인,원/위안,0000053,174.89,원,20210527,ECOS,
한국 내부 요인,원/미국달러,0000001,1118.6,원,20210527,ECOS,
한국 내부 요인,일본엔/달러,0000002,109.145,엔,20210527,ECOS,
한국 내부 요인,원/위안,0000053,175.2,원,20210528,ECOS,
한국 내부 요인,일본엔/달러,0000002,109.855,엔,20210528,ECOS,
한국 내부 요인,달러/유로,0000003,1.2193,달러,20210528,ECOS,
한국 내부 요인,원/미국달러,0000001,1118.0,원,20210528,ECOS,
한국 내부 요인,달러/유로,0000003,1.2195,달러,20210531,ECOS,
한국 내부 요인,원/위안,0000053,175.22,원,20210531,ECOS,
한국 내부 요인,원/미국달러,0000001,1116.0,원,20210531,ECOS,
한국 내부 요인,일본엔/달러,0000002,109.875,엔,20210531,ECOS,
한국 내부 요인,가계대출금리(잔액),BECBLB0202,2.74,연%,202106,ECOS,
한국 내부 요인,M2(말잔),BBGA00,3214637.4,십억원,202106,ECOS,
한국 내부 요인,정기예금금리(신규),BEABAA211,0.89,연%,202106,ECOS,
한국 내부 요인,금융채금리(신규),BEABAA224,1.09,연%,202106,ECOS,
한국 내부 요인,CD(91일)금리(신규),BEABAA2211,0.79,연%,202106,ECOS,
한국 내부 요인,총대출금리(잔액),BECBLB01,2.77,연%,202106,ECOS,
한국 내부 요인,기업대출금리(잔액),BECBLB0201,2.79,연%,202106,ECOS,
한국 내부 요인,M2(평잔),BBHA00,3226311.9,십억원,202106,ECOS,
한국 내부 요인,저축성수신(금융채제외)(신규),BEABAA1,0.9,연%,202106,ECOS,
한국 내부 요인,총수신금리(잔액),BEABAB2,0.65,연%,202106,ECOS,
한국 내부 요인,일반신용대출금리(신규),BECBLA03051,3.75,연%,202106,ECOS,
한국 내부 요인,외화예금,BCA2,110419.9,십억원,202106,ECOS,
한국 내부 요인,대출평균금리(신규),BECBLA01,2.77,연%,202106,ECOS,
한국 내부 요인,가계대출금리(신규),BECBLA03,2.92,연%,202106,ECOS,
한국 내부 요인,국고채(10년),5050000,2.103,연%,202106,ECOS,
한국 내부 요인,비거주자 원화예금,BCA901,18779.7,십억원,202106,ECOS,
한국 내부 요인,저축성수신금리(신규),BEABAA2,0.94,연%,202106,ECOS,
한국 내부 요인,고정형주담대금리(신규),BECBLA030201,2.83,연%,202106,ECOS,
한국 내부 요인,중소기업대출금리(신규),BECBLA0202,2.85,연%,202106,ECOS,
한국 내부 요인,공공기타대출금리(신규),BECBLA04,2.21,연%,202106,ECOS,
한국 내부 요인,CPI(식료품),A01,104.82,2020=100,202106,ECOS,
한국 내부 요인,원화예금,BCA1,1765745.8,십억원,202106,ECOS,
한국 내부 요인,대기업대출금리(신규),BECBLA0201,2.53,연%,202106,ECOS,
한국 내부 요인,기업대출금리(신규),BECBLA02,2.72,연%,202106,ECOS,
한국 내부 요인,은행수신합계,BCA8,2203059.9,십억원,202106,ECOS,
한국 내부 요인,주택담보대출금리(신규),BECBLA0302,2.74,연%,202106,ECOS,
한국 내부 요인,CPI(총지수),0,102.05,2020=100,202106,ECOS,
한국 내부 요인,국고채(3년),5020000,1.302,연%,202106,ECOS,
한국 내부 요인,저축성수신(요구불제외)(잔액),BEABAB21,1.06,연%,202106,ECOS,
한국 내부 요인,변동형주담대금리(신규),BECBLA030202,2.68,연%,202106,ECOS,
한국 내부 요인,비거주자 외화예금,BCA902,11253.5,십억원,202106,ECOS,
한국 내부 요인,CPI(식료품 및 비주류음료),A,104.56,2020=100,202106,ECOS,
한국 내부 요인,CD순발행,BCA4,31061.4,십억원,202106,ECOS,
한국 내부 요인,"회사채(3년,AA-)",7020000,1.913,연%,202106,ECOS,
한국 내부 요인,원/위안,0000053,174.97,원,20210601,ECOS,
한국 내부 요인,달러/유로,0000003,1.223,달러,20210601,ECOS,
한국 내부 요인,원/미국달러,0000001,1113.5,원,20210601,ECOS,
한국 내부 요인,일본엔/달러,0000002,109.53,엔,20210601,ECOS,
한국 내부 요인,원/미국달러,0000001,1107.0,원,20210602,ECOS,
한국 내부 요인,원/위안,0000053,173.78,원,20210602,ECOS,
한국 내부 요인,달러/유로,0000003,1.2215,달러,20210602,ECOS,
한국 내부 요인,일본엔/달러,0000002,109.475,엔,20210602,ECOS,
한국 내부 요인,달러/유로,0000003,1.2211,달러,20210603,ECOS,
한국 내부 요인,원/미국달러,0000001,1110.3,원,20210603,ECOS,
한국 내부 요인,일본엔/달러,0000002,109.585,엔,20210603,ECOS,
한국 내부 요인,원/위안,0000053,173.81,원,20210603,ECOS,
한국 내부 요인,원/위안,0000053,174.15,원,20210604,ECOS,
한국 내부 요인,원/미국달러,0000001,1111.8,원,20210604,ECOS,
한국 내부 요인,달러/유로,0000003,1.213,달러,20210604,ECOS,
한국 내부 요인,일본엔/달러,0000002,110.295,엔,20210604,ECOS,
한국 내부 요인,일본엔/달러,0000002,109.59,엔,20210607,ECOS,
한국 내부 요인,달러/유로,0000003,1.2164,달러,20210607,ECOS,
한국 내부 요인,원/위안,0000053,174.52,원,20210607,ECOS,
한국 내부 요인,원/미국달러,0000001,1117.5,원,20210607,ECOS,
한국 내부 요인,원/미국달러,0000001,1111.2,원,20210608,ECOS,
한국 내부 요인,일본엔/달러,0000002,109.275,엔,20210608,ECOS,
한국 내부 요인,원/위안,0000053,173.76,원,20210608,ECOS,
한국 내부 요인,달러/유로,0000003,1.2191,달러,20210608,ECOS,
한국 내부 요인,원/미국달러,0000001,1113.7,원,20210609,ECOS,
한국 내부 요인,일본엔/달러,0000002,109.495,엔,20210609,ECOS,
한국 내부 요인,원/위안,0000053,174.4,원,20210609,ECOS,
한국 내부 요인,달러/유로,0000003,1.2172,달러,20210609,ECOS,
한국 내부 요인,일본엔/달러,0000002,109.635,엔,20210610,ECOS,
한국 내부 요인,달러/유로,0000003,1.2178,달러,20210610,ECOS,
한국 내부 요인,원/위안,0000053,174.38,원,20210610,ECOS,
한국 내부 요인,원/미국달러,0000001,1115.8,원,20210610,ECOS,
한국 내부 요인,원/위안,0000053,174.65,원,20210611,ECOS,
한국 내부 요인,일본엔/달러,0000002,109.355,엔,20210611,ECOS,
한국 내부 요인,원/미국달러,0000001,1115.0,원,20210611,ECOS,
한국 내부 요인,달러/유로,0000003,1.2175,달러,20210611,ECOS,
한국 내부 요인,일본엔/달러,0000002,109.705,엔,20210614,ECOS,
한국 내부 요인,달러/유로,0000003,1.2111,달러,20210614,ECOS,
한국 내부 요인,원/미국달러,0000001,1111.2,원,20210614,ECOS,
한국 내부 요인,원/위안,0000053,174.13,원,20210614,ECOS,
한국 내부 요인,원/미국달러,0000001,1116.4,원,20210615,ECOS,
한국 내부 요인,일본엔/달러,0000002,110.065,엔,20210615,ECOS,
